bead_index,peak_z,peak_y,peak_x,centroid_z_um,centroid_y_um,centroid_x_um,fwhm_z_um,fwhm_y_um,fwhm_x_um,fwhm_pca1_um,fwhm_pca2_um,fwhm_pca3_um,pca_axis1,pca_axis2,pca_axis3,tilt_angle_y_deg,tilt_angle_x_deg,skew_pc1,kurt_pc1,snr,vol_ratio_05_01,pc1_z_angle_deg,astig_um
10,329,1348,1207,8.204545116047415,2.102220736241023,2.0103373309467267,3.0,2.7,0.30000000000000004,3.266331658291457,0.5527638190954773,0.40201005025125625,"[-0.8350809943093868, -0.5496045309837841, -0.02397065842525932]","[-0.5487346077149106, 0.8352744317371218, -0.034741243244753944]","[-0.039116022793849674, 0.015858222104720564, 0.9991088296839683]",0.6691241544564657,0.035170090466930023,0.14552868832021573,-0.8549935539076472,630.9405253399083,0.08290653008962869,33.37572718392501,0.1507537688442211
11,501,1402,496,7.976596670645313,1.9734426791720883,2.002408729339212,5.5,2.4000000000000004,0.4,4.623115577889447,0.5527638190954773,0.3517587939698492,"[-0.8332948113584655, -0.5526363513440508, -0.014588369895043746]","[-0.5027642111220699, 0.7685403612554594, -0.3956941510006579]","[-0.2298867229264506, 0.3223953726319027, 0.9182664745746054]",1.1428724507262005,0.045467446198863504,-0.022956762684947535,-0.8429539745774597,525.1179656738587,0.11444921316165951,33.561302430595504,0.20100502512562812
12,52,1297,626,6.117508885084236,1.94967971020697,1.965227355698424,0.5,1.6,1.2000000000000002,2.0603015075376883,3.266331658291457,0.5527638190954773,"[0.4264099642207283, 0.9038846724249044, -0.03416198718752164]","[-0.005110538866932933, -0.03535959178419918, -0.9993615870451219]","[0.9045155746618, -0.426312324738774, 0.010458344517907508]",0.5761434706628148,0.10831192281284967,0.26189545995362995,-0.24872492087307974,333.9348537513314,0.08592616475898758,64.76005776784275,2.7135678391959797
13,686,1421,1141,8.016346319510566,1.9946660002937813,1.9878494154367132,4.6000000000000005,1.6,0.4,4.0703517587939695,0.6030150753768844,0.3517587939698492,"[-0.819018193586675, -0.5731268873888037, -0.02710663251017238]","[-0.5675743248522562, 0.8161957230845243, -0.10809221705116413]","[-0.08407487343151528, 0.07314446370404395, 0.9937712528982322]",0.9188188477454599,0.039560975468905996,0.002920592909082609,-0.856989116482584,541.1446022330331,0.11394163964798518,35.01336840633795,0.25125628140703515
14,794,1373,1085,5.107111309973337,1.9842793695318244,1.8256634987849925,2.6,1.5,2.3000000000000003,3.618090452261306,9.748743718592964,7.487437185929648,"[-0.6154466189135214, 0.5349882453952717, -0.5788031068997503]","[0.7032974876645837, 0.7042647460343351, -0.09687007452190133]","[-0.35580627188485536, 0.4666891307734547, 0.8096932456833993]",-0.019943570316584985,-1.530337389826002,0.2853441660762464,-0.8137767742878856,23.217096555706508,0.06468452110758058,52.0156204148206,2.2613065326633164
15,523,1402,1202,7.982250814578688,1.9910761236359358,1.9879640002499859,4.0,3.0,0.30000000000000004,5.226130653266331,0.5527638190954773,0.40201005025125625,"[-0.8245347519527895, -0.5652229896951056, -0.02579563417088985]","[-0.5619218559866037, 0.8233517766742912, -0.07959698242935043]","[-0.06622892560446847, 0.051135347533917117, 0.9964933043657962]",0.9290620382711995,0.043698538868561676,-0.014520887831659597,-0.8637665296215378,545.7889489850846,0.11058344640434192,34.4586493717817,0.1507537688442211
16,70,1383,335,7.174559975898868,2.0949689975839956,2.0543144018606747,3.0,2.7,0.4,0.8542713567839195,0.7035175879396984,0.3517587939698492,"[-0.9854615855036833, -0.10139221638860652, 0.1363271137828884]","[-0.06798070659211271, 0.9706872068591185, 0.2305319283120671]","[-0.1557051284569771, 0.21791274606100652, -0.9634676684125667]",0.12493144338102993,-0.9677268128968394,-0.04020003422217214,-0.9812793174088639,98.42624240873126,0.0770867817450934,9.781911389127286,0.3517587939698492
17,711,1386,1484,8.005122608319356,2.012288849544824,1.9764835817642101,5.5,4.0,0.4,4.321608040201005,0.5025125628140703,0.5025125628140703,"[-0.8184774950078075, -0.573961407914703, -0.02574669668747547]","[-0.13651201945771946, 0.15074774594588758, 0.9791014174414259]","[-0.5580851715547726, 0.8048872090652243, -0.2017362683650954]",1.2264814131966812,0.006716721684561502,0.008026510919330808,-0.7579223336771848,786.8334591211224,0.052894438138479,35.06732569749109,0.0
18,795,1331,1596,4.83501807706822,1.9721306301922086,1.9923483643071884,0.8,1.2000000000000002,0.4,9.095477386934672,1.0050251256281406,10.0,"[-0.6716593374369373, -0.7404425297886302, -0.024871560344862778]","[-0.7394757514627165, 0.672077722540258, -0.03856355616059254]","[-0.045269718713793004, 0.007509656803968, 0.9989465739579172]",-0.5663076921610137,-0.0886286214382471,0.22557953472534037,-0.9070905049132127,25.046135966420596,0.1284722222222222,47.8047372046999,8.99497487437186
19,490,1394,496,8.019229364291267,1.9973365848945364,1.9982055545565633,5.2,3.1,0.4,4.673366834170854,0.5527638190954773,0.3517587939698492,"[-0.8324188240183872, -0.5540067942156502, -0.012464885990005671]","[-0.5486863164223987, 0.8271574895668321, -0.1214652774430428]","[-0.07760301276796452, 0.09427067102972343, 0.9925174119343905]",1.0364605049118278,0.030705312339002314,0.0032456974027779925,-0.8238954191059782,529.1533466012219,0.11673306772908366,33.65198257694552,0.20100502512562812
20,26,1294,763,4.311202865404637,1.8953678925042095,1.9688668856424572,0.6000000000000001,2.6,1.3,0.9045226130653266,8.793969849246231,0.6030150753768844,"[-0.3189734037001732, -0.9279201726194161, 0.19292516937372114]","[0.28936585275258153, 0.09849058216679599, 0.9521381246884386]","[0.9025094852646688, -0.35953269457783416, -0.2370925358101855]",1.815421685564232,0.2606427853318785,-0.28231472301428956,-0.42507407775940864,140.97664674470158,0.062345509475418844,71.39914794398341,8.190954773869347
21,437,1417,1106,8.095461316041023,2.029837483513202,1.9975293940412653,4.5,2.0,0.4,4.623115577889447,0.5025125628140703,0.3517587939698492,"[-0.8316654491724838, -0.5549560439971549, -0.018877761619386434]","[-0.5532286688949135, 0.831035984063703, -0.0575954260686946]","[-0.04765102900770018, 0.03745640695929284, 0.9981615084805701]",1.1131718593218785,-0.013522036758128204,0.03759301957380993,-0.9019145272996023,415.9688828789997,0.1096433289299868,33.72979807598703,0.1507537688442211
22,511,1393,1201,8.00995862257423,2.005838101348907,2.003177271265913,5.0,3.5,0.4,5.427135678391959,0.5527638190954773,0.3517587939698492,"[-0.818368304678004, -0.5740745676834631, -0.026677867933834754]","[-0.568353975232516, 0.815343782826547, -0.11040051921749952]","[-0.08512976410073574, 0.07518581345667336, 0.9935290719042957]",0.9338947005318604,0.04109260555721355,0.005425428926444503,-0.8688395178373911,550.1993512380274,0.1061764098326792,35.07821321410749,0.20100502512562812
23,681,1415,1562,8.051724317420673,2.012745006977253,1.9992073384960602,5.2,4.0,0.4,3.618090452261306,0.5527638190954773,0.3517587939698492,"[-0.8453703822662106, -0.5333114884849569, -0.030459366983592237]","[-0.5316270708686645, 0.8343917170317139, 0.1454754964537768]","[0.05216871003471316, -0.13917370009749683, 0.9888928692707244]",0.9244853209172602,0.01202201044811472,0.02789784671163496,-0.8825592930590993,1589.1080722091021,0.001053740779768177,32.28835898869479,0.20100502512562812
24,86,1319,1418,8.1330250386461,2.0708529778370086,2.010481225244559,1.6,1.8,0.8,2.5628140703517586,0.8040201005025125,0.4522613065326633,"[-0.737022271303398, -0.6746773253297479, -0.040108331910932216]","[-0.057474528285149214, 0.0034360318524678524, 0.99834106010096]","[-0.6734202626897855, 0.7381048031079368, -0.04130919301819008]",0.30814934855582093,0.02873942944450785,0.12864746175327046,-0.538496116111093,392.60474858367655,0.04950620410230438,42.52162726428916,0.3517587939698492
25,346,1463,1142,8.004046781137307,2.008373179203164,1.9995083495756238,4.0,1.7000000000000002,0.5,2.8140703517587937,0.5527638190954773,0.3517587939698492,"[-0.8308699690608441, -0.55609876222256, -0.02023020433333524]","[-0.5416124576817992, 0.8165001609283474, -0.19995857793019148]","[-0.12771468277654432, 0.1551826467699258, 0.9795954807698775]",0.8253822741441267,0.027156662640989215,0.005424253170224531,-0.9148019524297046,456.3974619273815,0.08434782608695653,33.81179116037232,0.20100502512562812
26,188,1293,979,7.9520404078085365,1.9553437963479308,1.982195772259189,0.5,1.6,1.1,0.9547738693467336,1.2562814070351758,0.4522613065326633,"[-0.4592571617375421, -0.8883011740304285, 0.0019706874280982826]","[0.09499292009877575, -0.04690591793366855, 0.9943722542357605]","[-0.8832096039581346, 0.4568597805442738, 0.1059242011872319]",0.16411510623495582,0.015642061641765136,-0.06120221849087719,-0.4303601134374633,320.855756673216,0.09166400511018843,62.66081611074976,0.8040201005025125
27,63,1411,1758,6.962595902866082,2.012963783351858,1.999116843186376,5.300000000000001,0.8,0.4,5.326633165829145,0.6532663316582914,0.3517587939698492,"[-0.8210209226253565, -0.5697466071259977, -0.03624152700732024]","[-0.570895362380639, 0.8195577168895054, 0.04902686915498722]","[-0.0017691307716445291, -0.06094220504113204, 0.9981397286056887]",1.4212543220491516,0.0924155078789592,-0.0796037763489103,-0.8878992606380183,491.59857340921604,0.1317090395480226,34.81287701527794,0.3015075376884422
28,473,1383,496,8.205780279000617,2.08926883765433,1.993670894268432,3.9000000000000004,2.8000000000000003,0.4,4.522613065326633,0.6532663316582914,0.5025125628140703,"[-0.8383373026312448, -0.5449537757710528, -0.01469521316081912]","[-0.5419500895677223, 0.8301934916594064, 0.1306478733998442]","[0.05899718158104388, -0.11749105786925644, 0.9913199200491516]",0.8357592348155402,0.011300054375078724,0.1333772007371912,-0.821003533271496,531.3669603237832,0.12830854550037812,33.03504286039942,0.1507537688442211
29,479,1386,496,8.12892230533909,2.0670864378167266,1.9945979733220138,4.2,3.0,0.4,4.57286432160804,0.6030150753768844,0.40201005025125625,"[-0.8344851448052726, -0.550858040807655, -0.013782669439373476]","[-0.5502198170776726, 0.8316406074316515, 0.07504700504168321]","[0.029878018581153618, -0.07020910872718514, 0.9970847431674994]",0.8584103985455632,0.018379525615767372,0.08403650978461115,-0.8107460509933455,528.2987223783457,0.13183503243744207,33.437734044780456,0.20100502512562812
30,657,1433,495,7.975474829981948,1.997691648032917,1.99377699737336,4.0,2.1,0.4,2.7638190954773867,0.5527638190954773,0.3517587939698492,"[-0.8299833475434449, -0.5577879755058202, -0.00046602756998416576]","[-0.5475255445022127, 0.8145528454575305, 0.19162317207111298]","[0.10650549712635728, -0.15929920382148452, 0.9814684624294906]",0.7906280352540721,0.010301588143455777,-0.012286610683069656,-0.9012126126549935,416.3278566838207,0.0982389136431148,33.90297256859153,0.20100502512562812
31,608,1381,254,8.076317443752215,2.0216847333502455,1.9999988956699548,4.7,3.5,0.4,2.8140703517587937,0.5527638190954773,0.4522613065326633,"[-0.8242516342324346, -0.5657680115998955, -0.022711242050170763]","[-0.41236960175192994, 0.6272898071062578, -0.6606502928566286]","[-0.3880213331971785, 0.5351766577036919, 0.7503501782721118]",1.0918120068916606,0.09329182592640316,0.029062641167816622,-0.7778869259669379,751.1365064223431,0.06089818951328474,34.48730829202419,0.10050251256281406
